Praca;Programas;Nivel;Data;Diadasemana;Tdur;Ini;Fim;RAT;SHR
RJ;RJTV 2A EDICAO;1;25/01/2020;Sábado;00:22;19:02:00;19:24:00;24,91939;48,286304
RJ;NOVELA II;1;25/01/2020;Sábado;01:01;19:37:30;20:08:00;26,20622;48,713851
RJ;BOM SUCESSO;2;25/01/2020;Sábado;01:01;19:37:30;20:08:00;26,20622;48,713851
RJ;SALV QUEM PUD APRES ESP;1;25/01/2020;Sábado;00:04;19:47:00;19:51:00;25,752771;48,099338
RJ;JORNAL NACIONAL;1;25/01/2020;Sábado;00:52;20:29:00;21:21:00;26,931275;50,488894
RJ;AMOR DE MAE;2;25/01/2020;Sábado;00:52;21:21:00;22:13:00;27,564782;51,20832
RJ;NOVELA III;1;25/01/2020;Sábado;00:52;21:21:00;22:13:00;27,564782;51,20832
RJ;BIG BROTHER BRASIL;1;25/01/2020;Sábado;00:35;22:13:00;22:48:00;21,536095;41,407411
RJ;ALTAS HORAS;1;25/01/2020;Sábado;01:41;22:48:00;00:29:00;13,603431;31,134496
RJ;TROCANDO OS PES;3;25/01/2020;Sábado;01:37;00:29:00;02:06:00;8,999713;32,557178
RJ;SUPERCINE;1;25/01/2020;Sábado;01:37;00:29:00;02:06:00;8,999713;32,557178
RJ;BOL SELFIE BBB MAD;1;25/01/2020;Sábado;00:06;02:06:00;02:12:00;7,188494;35,669807
RJ;FILME 1;2;25/01/2020;Sábado;01:34;02:12:00;03:46:00;4,97043;31,560591
RJ;ERA UMA VEZ NO MEXICO;3;25/01/2020;Sábado;01:34;02:12:00;03:46:00;4,97043;31,560591
RJ;CORUJAO;1;25/01/2020;Sábado;03:48;02:12:00;06:00:00;4,504604;33,564406
RJ;PONTO DE VISTA;3;25/01/2020;Sábado;01:24;03:46:00;05:10:00;4,424415;36,424884
RJ;FILME 2;2;25/01/2020;Sábado;01:24;03:46:00;05:10:00;4,424415;36,424884
RJ;WALLACE E GROMIT A BATALHA...;3;25/01/2020;Sábado;00:50;05:10:00;06:00:00;3,763565;33,649928
RJ;FILME 3;2;26/01/2020;Domingo;00:24;06:00:00;06:24:00;4,29164;36,447564
RJ;CORUJAO CONT;1;26/01/2020;Domingo;00:24;06:00:00;06:24:00;4,29164;36,447564
RJ;WALLACE E GROMIT A BATALHA...;3;26/01/2020;Domingo;00:24;06:00:00;06:24:00;4,29164;36,447564
RJ;RELIGIOSO MAT;1;26/01/2020;Domingo;01:02;06:24:00;07:26:00;4,722174;36,075731
RJ;SANTA MISSA;2;26/01/2020;Domingo;01:02;06:24:00;07:26:00;4,722174;36,075731
RJ;GLOBO COMUNIDADE;1;26/01/2020;Domingo;00:28;07:26:00;07:54:00;5,345827;34,08942
RJ;P EMPRESAS G NEGOCIOS;1;26/01/2020;Domingo;00:37;07:54:00;08:31:00;6,907613;36,784846
RJ;GLOBO RURAL DM;1;26/01/2020;Domingo;00:56;08:31:00;09:27:00;7,528393;36,058868
RJ;AUTO ESPORTE;1;26/01/2020;Domingo;00:33;09:27:00;10:00:00;7,388342;29,865849
RJ;ESPORTE ESPETACULAR;1;26/01/2020;Domingo;02:44;10:00:00;12:44:00;9,898526;30,934986
RJ;SKT CIRC BR PARK STU MASC VIVO;2;26/01/2020;Domingo;00:53;10:07:00;11:00:00;7,740272;27,497478
RJ;ETAPA SANTA CATARINA;3;26/01/2020;Domingo;00:53;10:07:00;11:00:00;7,740272;27,497478
RJ;ESPORTES BIZARROS;2;26/01/2020;Domingo;00:05;11:41:00;11:46:00;11,199423;32,992678
RJ;GOLS;2;26/01/2020;Domingo;00:05;11:54:00;11:59:00;11,375247;33,09623
RJ;CASAO F C;2;26/01/2020;Domingo;00:09;12:28:00;12:37:00;12,956946;34,707101
RJ;THE VOICE KIDS;1;26/01/2020;Domingo;01:31;12:44:00;14:15:00;17,738879;40,240392
RJ;MEU AMIGO O DRAGAO;3;26/01/2020;Domingo;01:34;14:15:00;15:49:00;16,137239;35,288517
RJ;TEMPERATURA MAXIMA;1;26/01/2020;Domingo;01:34;14:15:00;15:49:00;16,137239;35,288517
RJ;FILME 1;2;26/01/2020;Domingo;01:34;14:15:00;15:49:00;16,137239;35,288517
RJ;FUTEBOL REGIONAL VES;1;26/01/2020;Domingo;02:16;15:49:00;18:05:00;14,781852;31,969865
RJ;FUT CAMP CARIOCA VIVO;2;26/01/2020;Domingo;01:53;16:00:00;17:53:00;14,963624;32,37614
RJ;BANGU X FLUMINENSE;3;26/01/2020;Domingo;01:53;16:00:00;17:53:00;14,963624;32,37614
RJ;DOMINGAO DO FAUSTAO;1;26/01/2020;Domingo;02:54;18:05:00;20:59:00;13,45107;27,600418
RJ;OLIMPIADAS DO FAUSTAO;2;26/01/2020;Domingo;00:13;18:08:00;18:21:00;11,768893;26,011766
RJ;CONVIDADO;2;26/01/2020;Domingo;00:22;18:27:00;18:49:00;11,008065;24,303447
RJ;MAIARA E MARAISA;3;26/01/2020;Domingo;01:06;18:38:00;19:11:00;11,976799;25,807767
RJ;ARQUIVO CONFIDENCIAL;2;26/01/2020;Domingo;00:44;18:49:00;19:33:00;12,461165;26,533179
RJ;SHOW DOS FAMOSOS;2;26/01/2020;Domingo;00:41;19:37:00;20:18:00;14,52617;29,125779
RJ;QUEM CHEGA LA;2;26/01/2020;Domingo;00:25;20:24:00;20:49:00;15,412291;29,09673
RJ;VIDEO CASSETADA;2;26/01/2020;Domingo;00:09;20:50:00;20:59:00;16,639533;30,3668
RJ;FANTASTICO;1;26/01/2020;Domingo;02:23;20:59:00;23:22:00;20,619862;35,724202
RJ;CHUVA EM MINAS GERAIS;2;26/01/2020;Domingo;00:12;21:01:00;21:13:00;17,501527;31,358587
RJ;E MUITA COINCIDENCIA;2;26/01/2020;Domingo;00:08;21:54:00;22:02:00;22,184937;37,23613
RJ;DINASTIAS;2;26/01/2020;Domingo;00:09;22:07:00;22:16:00;21,677862;36,030395
RJ;BIG BROTHER BRASIL;1;26/01/2020;Domingo;00:56;23:22:00;00:18:00;15,001246;33,233978
RJ;DOMINGO MAIOR;1;26/01/2020;Domingo;01:55;00:18:00;02:13:00;8,75478;31,172049
RJ;AJUSTE DE CONTAS;3;26/01/2020;Domingo;01:55;00:18:00;02:13:00;8,75478;31,172049
RJ;BOL SELFIE BBB MAD;1;26/01/2020;Domingo;00:07;02:13:00;02:20:00;7,756641;37,912085
RJ;DEJA VU;3;26/01/2020;Domingo;01:40;02:20:00;04:00:00;6,49669;38,455377
RJ;CINEMACO;1;26/01/2020;Domingo;01:40;02:20:00;04:00:00;6,49669;38,455377
RJ;HORA UM;1;26/01/2020;Domingo;02:00;04:00:00;06:00:00;5,652048;47,501054
RJ;BOM DIA RIO;1;27/01/2020;Segunda-feira;01:59;06:00:00;07:59:00;10,504556;56,526921
RJ;BOM DIA BRASIL;1;27/01/2020;Segunda-feira;01:01;07:59:00;09:00:00;11,12087;44,677751
RJ;MAIS VOCE;1;27/01/2020;Segunda-feira;01:30;09:00:00;10:30:00;8,481547;30,661854
RJ;MAIS VOCE NA ESTRADA;2;27/01/2020;Segunda-feira;01:17;09:04:00;10:21:00;8,41994;30,555779
RJ;ENCONTRO F BERNARDES;1;27/01/2020;Segunda-feira;01:32;10:30:00;12:02:00;9,690162;29,834029
RJ;FATIMA BERNARDES E CONVIDADOS;3;27/01/2020;Segunda-feira;01:13;10:51:00;11:27:30;9,745586;29,844965
RJ;BEM ESTAR;2;27/01/2020;Segunda-feira;00:11;10:53:00;11:04:00;9,577677;30,12368
RJ;RJTV 1A EDICAO;1;27/01/2020;Segunda-feira;01:00;12:02:00;13:02:00;18,756308;44,468598
RJ;CONVIDADO;2;27/01/2020;Segunda-feira;01:26;12:53:30;13:15:00;10,241502;30,200068
RJ;GLOBO ESPORTE;1;27/01/2020;Segunda-feira;00:23;13:02:00;13:25:00;21,10729;46,08097
RJ;JORNAL HOJE;1;27/01/2020;Segunda-feira;00:54;13:25:00;14:19:00;18,698496;40,492224
RJ;SE JOGA;1;27/01/2020;Segunda-feira;00:55;14:19:00;15:14:00;13,593046;32,623935
RJ;SE JOGA NO BBB;2;27/01/2020;Segunda-feira;00:16;14:38:00;14:54:00;13,18628;31,854786
RJ;ALINE DIAS E MURILO ROSA;3;27/01/2020;Segunda-feira;00:04;14:54:00;14:58:00;12,824832;31,471731
RJ;FERNANDA ERICO FABIANA E...;3;27/01/2020;Segunda-feira;00:09;14:58:00;15:07:00;13,11578;31,929009
RJ;MINHA MAE E UMA PECA O FILME;3;27/01/2020;Segunda-feira;01:23;15:14:00;16:37:00;15,212233;36,532222
RJ;SESSAO DA TARDE;1;27/01/2020;Segunda-feira;01:23;15:14:00;16:37:00;15,212233;36,532222
RJ;VALE A PENA VER DE NOVO;1;27/01/2020;Segunda-feira;01:15;16:37:00;17:52:00;21,671279;44,748918
RJ;AVENIDA BRASIL;2;27/01/2020;Segunda-feira;01:15;16:37:00;17:52:00;21,671279;44,748918
RJ;MALHACAO;1;27/01/2020;Segunda-feira;00:31;17:52:00;18:23:00;21,355734;41,611688
RJ;TODA FORMA DE AMAR;2;27/01/2020;Segunda-feira;00:31;17:52:00;18:23:00;21,355734;41,611688
RJ;NOVELA I;1;27/01/2020;Segunda-feira;00:47;18:23:00;19:10:00;24,831861;44,766669
RJ;ERAMOS SEIS;2;27/01/2020;Segunda-feira;00:47;18:23:00;19:10:00;24,831861;44,766669
RJ;RJTV 2A EDICAO;1;27/01/2020;Segunda-feira;00:24;19:10:00;19:34:00;30,321725;50,150906
RJ;NOVELA II;1;27/01/2020;Segunda-feira;00:55;19:34:00;20:29:00;32,192466;51,411807
RJ;SALVE SE QUEM PUDER;2;27/01/2020;Segunda-feira;00:55;19:34:00;20:29:00;32,192466;51,411807
RJ;JORNAL NACIONAL;1;27/01/2020;Segunda-feira;00:51;20:29:00;21:20:00;33,076662;50,081364
RJ;NOVELA III;1;27/01/2020;Segunda-feira;01:00;21:20:00;22:20:00;34,168876;51,501158
RJ;AMOR DE MAE;2;27/01/2020;Segunda-feira;01:00;21:20:00;22:20:00;34,168876;51,501158
RJ;BIG BROTHER BRASIL;1;27/01/2020;Segunda-feira;00:28;22:20:00;22:48:00;28,347936;45,012439
RJ;FILME 1;2;27/01/2020;Segunda-feira;03:29;22:41:00;23:50:40;8,995182;33,904083
RJ;TELA QUENTE;1;27/01/2020;Segunda-feira;01:31;22:48:00;00:19:00;17,649381;36,22251
RJ;UMA QUASE DUPLA;3;27/01/2020;Segunda-feira;01:31;22:48:00;00:19:00;17,649381;36,22251
RJ;JORNAL DA GLOBO;1;27/01/2020;Segunda-feira;00:43;00:19:00;01:02:00;10,167239;30,203007
RJ;24 HORAS O LEGADO;2;27/01/2020;Segunda-feira;00:47;01:02:00;01:49:00;7,478333;29,186339
RJ;SERIES AMERICANAS;1;27/01/2020;Segunda-feira;00:47;01:02:00;01:49:00;7,478333;29,186339
RJ;CHICO XAVIER;3;27/01/2020;Segunda-feira;02:06;02:24:30;03:27:30;4,899823;29,555649
RJ;CORUJAO;1;27/01/2020;Segunda-feira;02:06;02:24:30;03:27:30;4,899823;29,555649
RJ;BOL SELFIE BBB MAD;1;27/01/2020;Segunda-feira;00:05;02:55:00;03:00:00;4,655166;28,726088
RJ;HORA UM;1;27/01/2020;Segunda-feira;02:00;04:00:00;06:00:00;5,189919;41,589852
RJ;BOM DIA RIO;1;28/01/2020;Terça-feira;01:59;06:00:00;07:59:00;11,146136;57,306721
RJ;BOM DIA BRASIL;1;28/01/2020;Terça-feira;01:01;07:59:00;09:00:00;9,641066;44,62484
RJ;MAIS VOCE;1;28/01/2020;Terça-feira;01:31;09:00:00;10:31:00;7,593565;31,904148
RJ;ENCONTRO F BERNARDES;1;28/01/2020;Terça-feira;01:31;10:31:00;12:02:00;8,521427;29,848169
RJ;CONVIDADO;2;28/01/2020;Terça-feira;01:04;11:14:30;11:46:30;7,753597;28,509774
RJ;FATIMA BERNARDES E CONVIDADOS;3;28/01/2020;Terça-feira;01:04;11:14:30;11:46:30;7,753597;28,509774
RJ;BEM ESTAR;2;28/01/2020;Terça-feira;00:06;11:38:00;11:44:00;10,467516;33,421175
RJ;ENCONTRO NO VERAO;2;28/01/2020;Terça-feira;00:07;11:51:00;11:58:00;10,925672;32,8675
RJ;RJTV 1A EDICAO;1;28/01/2020;Terça-feira;00:58;12:02:00;13:00:00;16,798651;42,520794
RJ;GLOBO ESPORTE;1;28/01/2020;Terça-feira;00:25;13:00:00;13:25:00;18,294881;43,101353
RJ;JORNAL HOJE;1;28/01/2020;Terça-feira;00:54;13:25:00;14:19:00;16,320829;37,058562
RJ;SE JOGA;1;28/01/2020;Terça-feira;01:00;14:19:00;15:19:00;11,843272;28,665332
RJ;INVADINDO O CELULAR;2;28/01/2020;Terça-feira;00:12;14:52:00;15:04:00;11,490569;27,930579
RJ;CANTINHO DO FAMOSO;2;28/01/2020;Terça-feira;00:06;15:13:00;15:19:00;11,092327;27,094432
RJ;SESSAO DA TARDE;1;28/01/2020;Terça-feira;01:30;15:19:00;16:49:00;12,438582;30,08299
RJ;TIO PAPI;3;28/01/2020;Terça-feira;01:30;15:19:00;16:49:00;12,438582;30,08299
RJ;AVENIDA BRASIL;2;28/01/2020;Terça-feira;01:09;16:49:00;17:58:00;20,473632;46,210702
RJ;VALE A PENA VER DE NOVO;1;28/01/2020;Terça-feira;01:09;16:49:00;17:58:00;20,473632;46,210702
RJ;TODA FORMA DE AMAR;2;28/01/2020;Terça-feira;00:32;17:58:00;18:30:00;23,093323;47,37961
RJ;MALHACAO;1;28/01/2020;Terça-feira;00:32;17:58:00;18:30:00;23,093323;47,37961
RJ;NOVELA I;1;28/01/2020;Terça-feira;00:44;18:30:00;19:14:00;24,611181;46,797507
RJ;ERAMOS SEIS;2;28/01/2020;Terça-feira;00:44;18:30:00;19:14:00;24,611181;46,797507
RJ;RJTV 2A EDICAO;1;28/01/2020;Terça-feira;00:22;19:14:00;19:36:00;27,409666;49,946407
RJ;NOVELA II;1;28/01/2020;Terça-feira;00:53;19:36:00;20:29:00;28,699783;49,142634
RJ;SALVE SE QUEM PUDER;2;28/01/2020;Terça-feira;00:53;19:36:00;20:29:00;28,699783;49,142634
RJ;JORNAL NACIONAL;1;28/01/2020;Terça-feira;00:48;20:29:00;21:17:00;31,365841;50,158987
RJ;AMOR DE MAE;2;28/01/2020;Terça-feira;01:03;21:17:00;22:20:00;33,372519;51,923805
RJ;NOVELA III;1;28/01/2020;Terça-feira;01:03;21:17:00;22:20:00;33,372519;51,923805
RJ;FILME 1;2;28/01/2020;Terça-feira;02:52;22:14:20;23:11:40;9,050709;29,096113
RJ;BIG BROTHER BRASIL;1;28/01/2020;Terça-feira;01:04;22:20:00;23:24:00;24,457009;42,989872
RJ;FORA DE HORA;1;28/01/2020;Terça-feira;00:27;23:24:00;23:51:00;13,875604;28,873839
RJ;JORNAL DA GLOBO;1;28/01/2020;Terça-feira;00:41;23:51:00;00:32:00;8,658209;22,640584
RJ;24 HORAS O LEGADO;2;28/01/2020;Terça-feira;00:45;00:32:00;01:17:00;5,871252;20,173458
RJ;SERIES AMERICANAS;1;28/01/2020;Terça-feira;00:45;00:32:00;01:17:00;5,871252;20,173458
RJ;CORUJAO;1;28/01/2020;Terça-feira;02:37;01:42:00;03:00:30;4,973946;28,985067
RJ;RASTROS DA VIOLENCIA;3;28/01/2020;Terça-feira;01:22;01:42:00;02:23:00;5,332311;26,841689
RJ;BOL SELFIE BBB MAD;1;28/01/2020;Terça-feira;00:06;02:01:00;02:07:00;5,812585;30,007101
RJ;FILME 2;2;28/01/2020;Terça-feira;01:15;02:45:00;04:00:00;4,582135;32,262947
RJ;OBRIGADO POR FUMAR;3;28/01/2020;Terça-feira;01:15;02:45:00;04:00:00;4,582135;32,262947
RJ;HORA UM;1;28/01/2020;Terça-feira;02:00;04:00:00;06:00:00;5,413425;45,388013
RJ;BOM DIA RIO;1;29/01/2020;Quarta-feira;01:59;06:00:00;07:59:00;10,831409;55,755077
RJ;BOM DIA BRASIL;1;29/01/2020;Quarta-feira;01:03;07:59:00;09:02:00;10,876952;43,110458
RJ;MAIS VOCE;1;29/01/2020;Quarta-feira;01:30;09:02:00;10:32:00;8,828581;32,3779
RJ;VERAO MAIS VOCE;2;29/01/2020;Quarta-feira;00:08;09:26:00;09:34:00;8,739341;32,298612
RJ;ENCONTRO F BERNARDES;1;29/01/2020;Quarta-feira;01:30;10:32:00;12:02:00;9,61832;30,70907
RJ;BEM ESTAR;2;29/01/2020;Quarta-feira;00:12;10:53:00;11:05:00;8,612527;29,317714
RJ;FATIMA BERNARDES E CONVIDADOS;3;29/01/2020;Quarta-feira;00:52;11:15:00;11:32:20;9,561637;30,795643
RJ;ENCONTRO COM AMOR DE MAE;2;29/01/2020;Quarta-feira;00:09;11:47:00;11:56:00;11,513649;32,724667
RJ;RJTV 1A EDICAO;1;29/01/2020;Quarta-feira;01:00;12:02:00;13:02:00;18,50131;44,380019
RJ;CONVIDADO;2;29/01/2020;Quarta-feira;01:09;12:07:00;12:24:15;9,890613;29,121539
RJ;GLOBO ESPORTE;1;29/01/2020;Quarta-feira;00:23;13:02:00;13:25:00;20,372469;46,650056
RJ;JORNAL HOJE;1;29/01/2020;Quarta-feira;00:56;13:25:00;14:21:00;17,098479;39,653541
RJ;SE JOGA;1;29/01/2020;Quarta-feira;00:56;14:21:00;15:17:00;11,310713;26,670507
RJ;SE JOGA NO BBB;2;29/01/2020;Quarta-feira;00:06;14:29:00;14:35:00;11,670746;28,101931
RJ;FELIPE ARAUJO;3;29/01/2020;Quarta-feira;00:17;14:43:00;15:00:00;10,896892;25,41352
RJ;QUASE GEMEOS;2;29/01/2020;Quarta-feira;00:09;15:00:00;15:09:00;11,188363;26,367276
RJ;MONSTROS S A;3;29/01/2020;Quarta-feira;01:33;15:17:00;16:50:00;10,955012;25,93515
RJ;SESSAO DA TARDE;1;29/01/2020;Quarta-feira;01:33;15:17:00;16:50:00;10,955012;25,93515
RJ;AVENIDA BRASIL;2;29/01/2020;Quarta-feira;01:08;16:50:00;17:58:00;18,862983;41,924824
RJ;VALE A PENA VER DE NOVO;1;29/01/2020;Quarta-feira;01:08;16:50:00;17:58:00;18,862983;41,924824
RJ;MALHACAO;1;29/01/2020;Quarta-feira;00:28;17:58:00;18:26:00;19,517767;40,534001
RJ;TODA FORMA DE AMAR;2;29/01/2020;Quarta-feira;00:28;17:58:00;18:26:00;19,517767;40,534001
RJ;NOVELA I;1;29/01/2020;Quarta-feira;00:49;18:26:00;19:15:00;22,921932;46,071579
RJ;ERAMOS SEIS;2;29/01/2020;Quarta-feira;00:49;18:26:00;19:15:00;22,921932;46,071579
RJ;RJTV 2A EDICAO;1;29/01/2020;Quarta-feira;00:26;19:15:00;19:41:00;26,472178;50,212671
RJ;NOVELA II;1;29/01/2020;Quarta-feira;00:48;19:41:00;20:29:00;29,645576;50,923992
RJ;SALVE SE QUEM PUDER;2;29/01/2020;Quarta-feira;00:48;19:41:00;20:29:00;29,645576;50,923992
RJ;JORNAL NACIONAL;1;29/01/2020;Quarta-feira;00:50;20:29:00;21:19:00;31,855012;49,908371
RJ;AMOR DE MAE;2;29/01/2020;Quarta-feira;01:08;21:19:00;22:27:00;32,345136;49,086676
RJ;NOVELA III;1;29/01/2020;Quarta-feira;01:08;21:19:00;22:27:00;32,345136;49,086676
RJ;FILME 1;2;29/01/2020;Quarta-feira;02:43;22:15:00;23:09:20;8,610292;26,555608
RJ;BIG BROTHER BRASIL;1;29/01/2020;Quarta-feira;00:37;22:27:00;23:04:00;23,15873;38,492059
RJ;UM MILHAO DE COISAS;3;29/01/2020;Quarta-feira;00:52;23:04:00;23:56:00;14,448583;28,710467
RJ;ESPIADINHA GLOBOPLAY;1;29/01/2020;Quarta-feira;00:52;23:04:00;23:56:00;14,448583;28,710467
RJ;JORNAL DA GLOBO;1;29/01/2020;Quarta-feira;00:44;23:56:00;00:40:00;10,267667;26,502624
RJ;SERIES AMERICANAS;1;29/01/2020;Quarta-feira;00:47;00:40:00;01:27:00;7,78116;26,294421
RJ;24 HORAS O LEGADO;2;29/01/2020;Quarta-feira;00:47;00:40:00;01:27:00;7,78116;26,294421
RJ;ENTRE ABELHAS;3;29/01/2020;Quarta-feira;01:10;01:44:00;02:19:00;5,495163;28,3521
RJ;CORUJAO;1;29/01/2020;Quarta-feira;02:29;01:44:00;02:58:30;4,989865;30,088927
RJ;BOL SELFIE BBB MAD;1;29/01/2020;Quarta-feira;00:04;01:57:00;02:01:00;5,65148;28,882332
RJ;MINHA QUERIDA DAMA;3;29/01/2020;Quarta-feira;01:19;02:41:00;04:00:00;4,542132;32,203727
RJ;FILME 2;2;29/01/2020;Quarta-feira;01:19;02:41:00;04:00:00;4,542132;32,203727
RJ;HORA UM;1;29/01/2020;Quarta-feira;02:00;04:00:00;06:00:00;4,751651;38,841805
RJ;BOM DIA RIO;1;30/01/2020;Quinta-feira;01:59;06:00:00;07:59:00;10,327834;56,652067
RJ;BOM DIA BRASIL;1;30/01/2020;Quinta-feira;01:01;07:59:00;09:00:00;10,270193;42,708394
RJ;MAIS VOCE;1;30/01/2020;Quinta-feira;01:30;09:00:00;10:30:00;8,520496;31,774047
RJ;ENCONTRO F BERNARDES;1;30/01/2020;Quinta-feira;01:30;10:30:00;12:00:00;9,954728;31,347743
RJ;FABRICA DE TALENTOS;2;30/01/2020;Quinta-feira;00:28;10:32:00;11:00:00;9,310521;31,240639
RJ;TBT DO ENCONTRO;2;30/01/2020;Quinta-feira;00:03;11:06:00;11:09:00;9,374739;30,345859
RJ;BEM ESTAR;2;30/01/2020;Quinta-feira;00:06;11:31:00;11:37:00;10,131994;30,779324
RJ;FATIMA BERNARDES E CONVIDADOS;3;30/01/2020;Quinta-feira;00:36;11:32:20;11:44:20;10,458842;31,758744
RJ;RJTV 1A EDICAO;1;30/01/2020;Quinta-feira;01:01;12:00:00;13:01:00;17,233927;41,754119
RJ;CONVIDADO;2;30/01/2020;Quinta-feira;00:50;12:18:00;12:30:30;10,633775;29,799319
RJ;GLOBO ESPORTE;1;30/01/2020;Quinta-feira;00:24;13:01:00;13:25:00;18,457752;42,126862
RJ;JORNAL HOJE;1;30/01/2020;Quinta-feira;00:55;13:25:00;14:20:00;16,820807;37,533818
RJ;SE JOGA;1;30/01/2020;Quinta-feira;00:57;14:20:00;15:17:00;11,307344;26,505219
RJ;FERNANDA ERICO FABIANA E...;3;30/01/2020;Quinta-feira;00:14;14:35:00;14:49:00;11,083603;25,91905
RJ;SE JOGA NO BBB;2;30/01/2020;Quinta-feira;00:18;14:49:00;15:07:00;10,865919;25,410299
RJ;FERIAS DA FAMILIA JOHNSON;3;30/01/2020;Quinta-feira;01:36;15:17:00;16:53:00;12,434489;31,400976
RJ;SESSAO DA TARDE;1;30/01/2020;Quinta-feira;01:36;15:17:00;16:53:00;12,434489;31,400976
RJ;VALE A PENA VER DE NOVO;1;30/01/2020;Quinta-feira;01:06;16:53:00;17:59:00;20,407354;46,642851
RJ;AVENIDA BRASIL;2;30/01/2020;Quinta-feira;01:06;16:53:00;17:59:00;20,407354;46,642851
RJ;MALHACAO;1;30/01/2020;Quinta-feira;00:30;17:59:00;18:29:00;22,001629;45,454239
RJ;TODA FORMA DE AMAR;2;30/01/2020;Quinta-feira;00:30;17:59:00;18:29:00;22,001629;45,454239
RJ;NOVELA I;1;30/01/2020;Quinta-feira;00:44;18:29:00;19:13:00;25,099974;46,81164
RJ;ERAMOS SEIS;2;30/01/2020;Quinta-feira;00:44;18:29:00;19:13:00;25,099974;46,81164
RJ;RJTV 2A EDICAO;1;30/01/2020;Quinta-feira;00:27;19:13:00;19:40:00;28,293074;50,375824
RJ;NOVELA II;1;30/01/2020;Quinta-feira;00:49;19:40:00;20:29:00;26,341345;49,996228
RJ;SALVE SE QUEM PUDER;2;30/01/2020;Quinta-feira;00:49;19:40:00;20:29:00;26,341345;49,996228
RJ;JORNAL NACIONAL;1;30/01/2020;Quinta-feira;00:50;20:29:00;21:19:00;28,679343;49,097027
RJ;NOVELA III;1;30/01/2020;Quinta-feira;01:06;21:19:00;22:25:00;30,946157;48,984614
RJ;AMOR DE MAE;2;30/01/2020;Quinta-feira;01:06;21:19:00;22:25:00;30,946157;48,984614
RJ;FILME 1;2;30/01/2020;Quinta-feira;02:44;22:20:40;23:15:20;9,27247;29,836288
RJ;BIG BROTHER BRASIL;1;30/01/2020;Quinta-feira;00:52;22:25:00;23:17:00;25,14682;43,18406
RJ;SHOW DE QUINTA FEIRA 2;1;30/01/2020;Quinta-feira;00:43;23:17:00;00:00:00;15,734386;31,745704
RJ;LADY NIGHT;2;30/01/2020;Quinta-feira;00:43;23:17:00;00:00:00;15,734386;31,745704
RJ;JORNAL DA GLOBO;1;30/01/2020;Quinta-feira;00:49;00:00:00;00:49:00;9,784203;27,168178
RJ;SERIES AMERICANAS;1;30/01/2020;Quinta-feira;00:45;00:49:00;01:34:00;6,599663;25,782426
RJ;24 HORAS O LEGADO;2;30/01/2020;Quinta-feira;00:45;00:49:00;01:34:00;6,599663;25,782426
RJ;ANJOS E SOMBRAS;3;30/01/2020;Quinta-feira;01:08;01:52:30;02:26:30;4,808443;25,244004
RJ;CORUJAO;1;30/01/2020;Quinta-feira;02:23;01:52:30;03:04:00;4,577204;27,076268
RJ;BOL SELFIE BBB MAD;1;30/01/2020;Quinta-feira;00:03;02:08:00;02:11:00;4,933124;25,79615
RJ;ANTES DE DORMIR;3;30/01/2020;Quinta-feira;01:15;02:45:00;04:00:00;4,367548;29,191198
RJ;FILME 2;2;30/01/2020;Quinta-feira;01:15;02:45:00;04:00:00;4,367548;29,191198
RJ;HORA UM;1;30/01/2020;Quinta-feira;02:00;04:00:00;06:00:00;5,060194;40,55568
RJ;HORA UM CONT;1;31/01/2020;Sexta-feira;00:01;06:00:00;06:01:00;7,824699;53,458326
RJ;BOM DIA RIO;1;31/01/2020;Sexta-feira;01:58;06:01:00;07:59:00;11,47938;59,26071
RJ;BOM DIA BRASIL;1;31/01/2020;Sexta-feira;00:59;07:59:00;08:58:00;11,469583;47,280078
RJ;MAIS VOCE;1;31/01/2020;Sexta-feira;01:31;08:58:00;10:29:00;9,426237;34,083302
RJ;ENCONTRO F BERNARDES;1;31/01/2020;Sexta-feira;01:33;10:29:00;12:02:00;10,309072;31,347177
RJ;BEM ESTAR;2;31/01/2020;Sexta-feira;00:09;10:54:00;11:03:00;9,613506;30,461926
RJ;FATIMA BERNARDES E CONVIDADOS;3;31/01/2020;Sexta-feira;00:16;11:11:00;11:19:00;9,706781;30,514485
RJ;ENCONTRO NO CARNAVAL;2;31/01/2020;Sexta-feira;00:16;11:13:00;11:29:00;10,269143;30,766142
RJ;CONVIDADO;2;31/01/2020;Sexta-feira;00:27;11:24:20;11:33:20;10,987113;32,705373
RJ;XANDDY E KESIA ESTACIO;3;31/01/2020;Sexta-feira;00:11;11:51:00;12:02:00;12,849414;35,50656
RJ;RJTV 1A EDICAO;1;31/01/2020;Sexta-feira;00:58;12:02:00;13:00:00;17,492438;42,212899
RJ;GLOBO ESPORTE;1;31/01/2020;Sexta-feira;00:25;13:00:00;13:25:00;18,588223;42,306255
RJ;JORNAL HOJE;1;31/01/2020;Sexta-feira;00:55;13:25:00;14:20:00;17,573254;39,834487
RJ;SE JOGA;1;31/01/2020;Sexta-feira;00:58;14:20:00;15:18:00;12,279088;30,089702
RJ;SE JOGA NA MIMICA;2;31/01/2020;Sexta-feira;00:10;14:27:00;14:37:00;13,291662;32,247629
RJ;SEXTOU CARNAVAL;2;31/01/2020;Sexta-feira;00:10;14:29:30;14:34:30;13,010756;31,467618
RJ;COISAS SOBRE MIM;2;31/01/2020;Sexta-feira;00:12;14:42:00;14:54:00;11,788924;29,116887
